ccn,state_or_region,reporting_entity_name_common,machine_readable_url
500150,WA,Legacy Salmon Creek Medical Center,https://www.legacyhealth.org:443/-/media/Files/CSV/Price-Transparency/33-1065485_legacy-salmon-creek-medical-center_standardcharges.json
500152,WA,Swedish Issaquah,https://www.providence.org/external/91-0433740_Swedish-Issaquah_StandardCharges_NC.json
501301,WA,Garfield County Memorial Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbGCMHPOMEROYWA&type=CDMWithoutLabel
501302,WA,Dayton General Hospital,http://cchd-wa.org/wp-content/uploads/2022/10/CCHS-CDM-2022.xlsx
501305,WA,Lincoln Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbLincolnHospitalWA&type=CDMWithoutLabel
501308,WA,Coulee Medical Center,https://couleemedical.goredde.com/Estimator/Files/91-1557904_Coulee_Medical_Center_standardcharges.xlsx
501309,CA,Providence St Joseph Hospital,https://www.providence.org/external/61-1570502_Providence-St-Joseph-Hospital-Chewalah_StandardCharges_NC.json
501310,WA,Newport Community Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbNCHNEWPORTWA&type=CDMWithoutLabel
501311,WA,East Adams Rural Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbEARHRITZVILLEWA&type=CDMWithoutLabel
501315,WA,Skyline Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbSHWHITESALMONWA&type=CDMWithoutLabel
501319,WA,Arbor Health Morton Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbMGHMORTONWA&type=CDMWithoutLabel
501320,WA,Quincy Valley Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbQVMCQUINCYWA&type=CDMWithoutLabel
501323,WA,Jefferson Healthcare,https://jeffersonhealthcare.org/wp-content/uploads/2021/08/91-0928081_Jefferson-Healthcare-Medical-Center_standardchargesCDM.csv
501325,WA,Forks Community Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbFCHFORKSWA&type=CDMWithoutLabel
501326,WA,Providence Mount Carmel Hospital,https://www.providence.org/external/32-0260353_Providence-Mount-Carmel-Hospital_StandardCharges_NC.json
501329,WA,Peacehealth United General Medical Center,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/UGMC/37-1715059_United_General_Medical_Center_StandardCharges.csv
501332,WA,Tri-state Memorial Hospital,https://tristatehospital.org/wp-content/uploads/2022/06/TSMH-ChargeMaster-April-2022-Basic.xlsx
501334,WA,Lake Chelan Community Hospital,https://lakechelanhealth.org/wp-content/uploads/2021/01/91-0881595_LakeChelanCommunityHospital_standardcharges.csv
501337,WA,Lourdes Medical Center,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip
501338,WA,Snoqualmie Valley Hospital,https://snoqualmiehospital.org/wp-content/uploads/2022-Charge-Listing_012422.xlsx
501340,WA,Peacehealth Peace Island Medical Center,https://app.peacehealth.org/FileRepository/Financial/StandardCharges/PIMC/38-3868360_Peace_Island_Medical_Center_StandardCharges.csv
502002,WA,Kindred Hospital-seattle,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/standard-charges-list-2022/911637321_seattlefirsthill_standardcharges.csv
503025,WA,Providence St Luke's Rehabilitation Medical Center,https://www.providence.org/external/352347032_providencest.luke_srehabilitationmedicalcenter_standardcharges_nc.json
503300,WA,Seattle Children's Hospital,https://www.seattlechildrens.org/globalassets/documents/for-patients-and-families/910564748_seattlechildrenshospital_standardcharges.csv
504002,WA,Bhc Fairfax Hospital,https://uhsfilecdn.eskycity.net/bh/621658528-fairfax-standard_charges.csv
504008,WA,Lourdes Counseling Center,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip
510002,WV,Greenbrier Valley Medical Center,https://www.gvmc.com/Uploads/Public/Documents/charge-masters/752887493_Greenbrier_standardcharges.csv
510023,WV,"Weirton Medical Center, Inc",https://www.weirtonmedical.com/files/55-0387249_Weirton-Medical-Center_standardcharges.xlsx
510029,WV,Thomas Memorial Hospital,https://mrf.panaceainc.com/Download.aspx
510048,WV,Logan Regional Medical Center,https://www.loganregionalmedicalcenter.com/sites/loganregional/assets/uploads/050539357_Logan_Regional_Medical_Center_Standard_Charges_12192020.zip
510062,WV,Beckley Arh Hospital,https://www.arh.org/wp-content/uploads/2022/04/520795508-Beckley-ARH-Hospital-Standard-Charges.xlsx
510070,WV,Raleigh General Hospital,https://www.raleighgeneral.com/sites/raleigh/assets/uploads/MRF%20-%20Raleigh_General_Hospital_Standard_Charges_05212021%20550261260.zip
510086,WV,Welch Community Hospital,https://dhhr.wv.gov/officeofhealthfacilities/Documents/WelchStandardChargesFIle.csv
510091,WV,Charleston Surgical Hospital,https://charlestonsurgicalhospital.com/wp-content/uploads/2021/08/Chargemaster-2021.xlsx
511309,WV,Valley Health War Memorial Hospital,https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
511310,WV,Summers County Arh Hospital,https://www.arh.org/wp-content/uploads/2022/04/520795508-Beckley-ARH-Hospital-Standard-Charges.xlsx
511311,WV,Hampshire Memorial Hospital,https://www.valleyhealthlink.com/documents/pricing%20transparency/2022-VAL_VLY_FullCdm_PriceTransparency.1)6.8.22.xlsx
511313,WV,"Boone Memorial Hospital, Inc",https://cef83dc5-66ba-4fbc-bd02-5e39177741e4.filesusr.com/ugd/3f447f_f724745cebb6419cbb5247f93a696cb8.xlsx
511317,WV,Plateau Medical Center,https://www.plateauhealth.com/Uploads/Public/Documents/charge-masters/270003893_Plateau_standardcharges.csv
512002,WV,Select Specialty Hospital - Charleston,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/25-1866522_Select_Specialty_Hospital-Charleston_standardcharges.csv
512003,WV,"Cornerstone Specialty Hospitals Huntington, Llc",https://www.chghospitals.com/wp-content/uploads/2022/09/861140932_CSHHuntington_standardcharges.csv
512004,WV,Select Specialty Hospital - Morgantown,https://resources.selectmedical.com/Pricing-Transparency/critical-illness-recovery/83-3761916_LTACH_Morgantown_standardcharges.csv
513026,WV,Encompass Health Rehab Hospital Of Princeton,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/23-2655290_encompass-health-rehabilitation-hospital-of-princeton_standardcharges.csv
513027,WV,Encompass Health Rehab Hospital Of Parkersburg,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/23-2655290_encompass-health-rehabilitation-hospital-of-parkersburg_standardcharges.csv
513028,WV,Encompass Health Rehab Hospital Of Huntington,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/62-1178229_encompass-health-rehabilitation-hospital-of-huntington_standardcharges.csv
513030,WV,Encompass Health Rehab Hospital Of Morgantown,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/55-0670907_encompass-health-rehabilitation-hospital-of-morgantown_standardcharges.csv
514009,WV,Mildred Mitchell-bateman Hospital,http://www.batemanhospital.org/556000784MildredMitchellBatemanstandardcharges.csv
514012,WV,"William R Sharpe, Jr Hospital",https://dhhr.wv.gov/officeofhealthfacilities/Documents/SharpeStandardChargesFile.csv
520002,WI,Aspirus Stevens Point Hospital,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390808443_aspirus-stevenspoint-hospital_standardcharges.JSON
520004,WI,Mayo Clinic Health System-franciscan Healthcare,https://mcorgstatic.blob.core.windows.net/cms-price/390806374_mayo-clinic-health-system-franciscan-healthcare-la-crosse_standardcharges.csv
520011,WI,Marshfield Medical Center - Rice Lake,https://www.marshfieldclinic.org/mPatientResources/Documents/MMC%20-%20Rice%20Lake%20Charges.xlsx
520013,WI,Sacred Heart Hospital,https://www.hshs.org/HSHSFamily/media/HSHS/Services/390807060_SACRED-HEART-HOSPITAL_STANDARDCHARGES.txt
520019,WI,Aspirus Rhinelander Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/380997730_ascension-st-marys-hospital_standardcharges.xlsx
520028,WI,Ssm Health Monroe Hospital,https://mrf.panaceainc.com/Download.aspx
520030,WI,Aspirus Wausau Hospital,https://www.aspirus.org/Uploads/Public/Documents/StandardCharges/2022/391138241_aspirus-wausau-hospital_standardcharges.json
520033,WI,Aspirus Riverview Hospital & Clinics Inc,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390868982_aspirus-riverview-hospital_standardcharges.json
520034,WI,Aurora Medical Ctr Manitowoc County,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/manitowoc-standard-charges.xlsx
520035,WI,Aurora Medical Center Sheboygan County,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/sheboygan-standard-charges.xlsx
520037,WI,Marshfield Medical Center,https://www.marshfieldclinic.org/mPatientResources/Documents/Marshfield%20Medical%20Center%20Charges.xlsx
520038,WI,Aurora Medical Ctr Washington County,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/hartford-standard-charges.xlsx
520041,WI,Aspirus Divine Savior Hospital,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390806250_aspirus-divinesavior-hospital_standardcharges.JSON
520044,WI,St Nicholas Hospital,https://www.hshs.org/HSHSFamily/media/HSHS/Services/390808480_ST-NICHOLAS-HOSPITAL_STANDARDCHARGES.txt
520045,WI,Thedacare Regional Medical Center - Neenah Inc,https://thedacare.org/wp-content/uploads/2022/01/39-0830664_ThedaCare-Neenah_Standard-Charges.xlsx
520057,WI,Ssm Health St Clare Hospital - Baraboo,https://mrf.panaceainc.com/Download.aspx
520059,WI,Aurora Medical Center Burlington,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/burlington-standard-charges.xlsx
520066,WI,Mercy Health System Corp,https://res.cloudinary.com/dpmykpsih/raw/upload/mercyhealth-site-398/media/r/0dba865c44d14b8aaded14b74976dd60/390816848_mercyjanesvillehospital_standardcharges.json
520070,WI,Mayo Clinic Health System In Eau Claire,https://mcorgstatic.blob.core.windows.net/cms-price/390813418_mayo-clinic-health-system-eau-claire_standardcharges.csv
520083,WI,Ssm Health St Mary's Hospital - Madison,https://mrf.panaceainc.com/Download.aspx
520088,WI,Ssm Health St Agnes Hospital-fond Du Lac,https://mrf.panaceainc.com/Download.aspx
520089,WI,Unitypoint Health - Meriter,https://www.unitypoint.org/madison/filesimages/Patients/2020/Madison.xlsx
520091,WI,Howard Young Medical Ctr,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390873606_aspirus-howardyoung-medical-center_standardcharges.JSON
520096,WI,Ascension All Saints Hospital,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/391264986_ascension-all-saints-hospital-wisconsin-avenue-campus_standardcharges.xlsx
520098,WI,University Of Wi Hospitals & Clinics Authority,https://bynder.uwhealth.org/m/35d806d784d4cdbd/original/University-Hospital-and-East-Madison-Hospital-Standard-Charges.xlsx
520102,WI,Aurora Lakeland Medical Center,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/lakeland-standard-charges.xlsx
520107,WI,Holy Family Memorial,https://www.hfmhealth.org/wp-content/uploads/2022/02/chargemaster-390806395_HolyFamilyMemorial_standardcharges.csv
520109,WI,Mile Bluff Medical Center,https://www.milebluff.com/documents/390992883_mile-bluff-medical-center_standardcharges_22.xlsx
520113,WI,Aurora Medical Center Bay Area,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/bay-area-standard-charges.xlsx
520116,WI,Watertown Regional Medical Center,https://www.watertownregional.com/sites/watertown/assets/uploads/MRF%20-%20Watertown_Regional_Medical_Center_Standard_Charges_06032021%20473937421.zip
520138,WI,Aurora St Lukes Medical Center,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/st-lukes-standard-charges.xlsx
520139,WI,Aurora West Allis Medical Center,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/west-allis-standard-charges.xlsx
520189,WI,Aurora Medical Ctr Kenosha,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/kenosha-standard-charges.xlsx
520193,WI,Aurora Baycare Medical Ctr,https://www.aurorahealthcare.org/assets/documents/billing-insurance/pricing-transparency/391947472_aurora-baycare-medical-center_standardcharges.xml
520198,WI,Aurora Medical Ctr Oshkosh,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/oshkosh-standard-charges.xlsx
520202,WI,Marshfield Medical Center - Weston,https://www.marshfieldclinic.org/mPatientResources/Documents/MMC%20-%20Weston%20Charges.xlsx
520206,WI,Aurora Medical Center Summit,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/summit-standard-charges.xlsx
520207,WI,Aurora Medical Center,https://www.aurorahealthcare.org/assets/documents/billing-insurance/hospital-standard-charges/sinai-standard-charges.xlsx
520208,WI,Ssm Health St Mary's Hospital - Janesville,https://mrf.panaceainc.com/Download.aspx
520210,WI,Marshfield Medical Center - Eau Claire,https://www.marshfieldclinic.org/mPatientResources/Documents/MMC%20-%20Eau%20Claire%20Charges.xlsx
521300,WI,Aspirus Eagle River Hospital,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390985690_aspirus-eagleriver-hospital_standardcharges.JSON
521302,WI,Mayo Clinic Health System-oakridge,https://mcorgstatic.blob.core.windows.net/cms-price/390813418_mayo-clinic-health-system-oakridge_standardcharges.csv
521304,WI,Gundersen St Josephs Hospital And Clinics,https://www.gundersenhealth.org/document/19851
521307,WI,Adventhealth Durand,https://www.adventhealth.com/sites/default/files/CDM/2022/391365168_AdventHealthDurand_standardcharges.json
521308,WI,Amery Hospital & Clinic,https://www.healthpartners.com/content/dam/brand-identity/pdfs/care/amery-hospital-standard-charges.xlsx
521309,WI,Moundview Memorial Hospital And Clinics,https://www.gundersenhealth.org/document/19831
521310,WI,Hshs St Clare Memorial Hospital,https://www.hshs.org/HSHSFamily/media/HSHS/Services/390848401_ST-CLARE-MEMORIAL-HOSPITAL_STANDARDCHARGES.txt
521311,WI,Aspirus Stanley Hospital,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/390807065_aspirus-stanley-hospital_standardcharges.JSON
521313,WI,Aspirus Tomahawk Hospital,https://www.aspirus.org/Uploads/Public/Documents/Bill/StandardCharges/391390638_aspirus-tomahawk-hospital_standardcharges.JSON
521314,WI,Mayo Clinic Health System-chippewa Valley,https://mcorgstatic.blob.core.windows.net/cms-price/390813418_mayo-clinic-health-system-chippewa-valley_standardcharges.csv
521315,WI,Mayo Clinic Health System-northland,https://mcorgstatic.blob.core.windows.net/cms-price/390813418_mayo-clinic-health-system-northland_standardcharges.csv
