CHG CODE,CHG CODE DESC,PRICE,AS OF DATE
1442644,SALINE WOUND WASH   ,10.07,3/26/2020
1442652,ENDOLOOP LIGATURE   ,70.74,3/26/2020
1442660,SHOULDER KIT        ,84.89,3/26/2020
1442668,CORD CLAMP CUTTER   ,12.96,3/26/2020
1442684,HARMONIC CVD SHEAR  ,679.55,3/26/2020
1442692,EAKIN SEAL          ,2,3/26/2020
1442716,GLIDESCOPE COVER S24,39.51,3/26/2020
1442724,RIGID STYLET GUIDE  ,74.09,3/26/2020
1442732,SPECTRUM BLADE S3   ,84.67,3/26/2020
1442740,SPECTRUM BLADE S4   ,84.67,3/26/2020
1442772,ENDOCUFF MED BLUE   ,50,3/26/2020
1442780,ENDOCUFF LARGE GREEN,50,3/26/2020
1442788,ENDOCUFF SM PURPLE  ,50,3/26/2020
1442796,ENDOCUFF XLG ORANGE ,50,3/26/2020
1442812,CATHETER 3DRC 100CM ,34.17,3/26/2020
1442820,CATH PIG145 5F 110CM,34.17,3/26/2020
1442828,TERUMOSHEATH5FR2.5CM,40.42,3/26/2020
1442836,ANGIO-SEAL 6FR .035 ,875,3/26/2020
1442844,BT2000 MANIFOLD KIT ,67.92,3/26/2020
1442852,A 2000 SYRINGE KIT  ,89.17,3/26/2020
1442860,CONTROLLER KIT      ,84.17,3/26/2020
1442868,CATH PACK MERIT     ,200,3/26/2020
1442876,VERSA GUIDEWIRE 260C,2187.5,3/26/2020
1442884,TR BAND REGULAR RCD ,162.5,3/26/2020
1442892,CATH PACK CARDINAL  ,175.83,3/26/2020
1442900,BAND BAG 30X36      ,6.11,3/26/2020
1442908,HIGH PRESSURE TUBING,21.13,3/26/2020
1442916,GLIDESHEATH .021 6FR,252.08,3/26/2020
1442924,TIGER RADIAL CATHETE,160.42,3/26/2020
1442932,CATH F5 INF 4 100CM ,34.17,3/26/2020
1442940,VISTA CATH 3DRC 6FR ,175.63,3/26/2020
1442948,RUNTHROUGH NS 300CM ,416.67,3/26/2020
1442956,INQWIRE 35X260CM    ,36.83,3/26/2020
1442964,XCE DESTNT2.75X18   ,5000,3/26/2020
1442972,INFLATION DEVICE    ,114.08,3/26/2020
1442980,MICRPUNCTURE CANNULA,193.33,3/26/2020
1442988,GLIDEWIRE .035 260CM,958.33,3/26/2020
1442996,MICROINTRODUCER 5F  ,78.96,3/26/2020
1443004,CATH F5 100CM       ,34.17,3/26/2020
1443012,RADIAL CATHETER     ,160.42,3/26/2020
1443020,DE CORON STNT 3.5X12,7687.5,3/26/2020
1443028,MICROINTRODUCER 4F  ,74.79,3/26/2020
1443036,INTROD DIALATR 2.5CM,40.42,3/26/2020
1443044,MANIFOLD KIT        ,95.42,3/26/2020
1443052,GLIDECATH 5FR 65CM  ,211.04,3/26/2020
1443060,ARMADA 35 CATHETER  ,645.83,3/26/2020
1443068,GUIDEWIRE VASC .018 ,562.5,3/26/2020
1443076,CATH ARMADA 18      ,1125,3/26/2020
1443084,FLXR ANSEL SHEATH6.0,329.17,3/26/2020
1443092,AMPLTZ GUIDWIRE .035,164.88,3/26/2020
1443100,SUPPORT CATH 4.0-35 ,770.96,3/26/2020
1443108,STNT VASC 7MMX39MM  ,4145.83,3/26/2020
1443116,STNT VASC 4MMX200MM ,1125,3/26/2020
1443124,STNT VASC 7MMX59MM  ,4145.83,3/26/2020
1443132,FLEXOR SHEATH 6-18  ,233.33,3/26/2020
1443140,GLIDEWIRE ADV 25CM  ,414,3/26/2020
1443148,STNT VASC 6MMX100MM ,4562.5,3/26/2020
1443156,DIAMONDB 1.5MMX145CM,14145.83,3/26/2020
1443164,VIPERWIRE ADV.014TP ,625,3/26/2020
1443172,CXI SUPPORT CATH 4.0,800,3/26/2020
1443180,CATH ARMADA 6X100MM ,645.83,3/26/2020
1443188,ARMADA CATH 2.5X200 ,1541.67,3/26/2020
1443196,GLIDE ANGL 260CM.035,191.67,3/26/2020
1443204,ADV WALL STYLE NEEDL,8.13,3/26/2020
1443212,ARMAD CATH 5MMX135MM,645.83,3/26/2020
1443220,STNT LIFESTREAM 6X37,9791.67,3/26/2020
1443228,STNT VASC 8X39MM NC ,4145.83,3/26/2020
1443236,ARMADA CATH 5MMX60MM,645.83,3/26/2020
1443244,GUIDELINER CATH 6F  ,1654.17,3/26/2020
1443252,PROBE COVER 14X244  ,53.4,3/26/2020
1443260,BAND BAG 36X30      ,6.72,3/26/2020
1443268,CHLORAPREP 10.5ML   ,11.95,3/26/2020
1443276,"TUBING CONNECTOR 48""",20.25,3/26/2020
1443284,FASTURN 150ML SYRING,15.54,3/26/2020
1443292,SHEATH 6FR 45CM STRA,379.17,3/26/2020
1443300,CATHETER 4.0MMX150CM,1125,3/26/2020
1443308,MCROPUNC4FR.018 40CM,111.08,3/26/2020
1443316,CATH INFINITI DIAGNO,109.38,3/26/2020
1443324,STOP COCK 3 WAY     ,8.96,3/26/2020
1443332,CATHTER ULTIMATE 1  ,76.54,3/26/2020
1443340,CHLORAPREP3MLAPPLICA,2,3/26/2020
1443348,GUIDWREVASC180CM.035,201.88,3/26/2020
1443356,CORDISJWIRE035 260CM,39.58,3/26/2020
1443364,CHLOROPREP 3ML ORANG,3.52,3/26/2020
1443372,CATH F5 INF 100CM   ,34.17,3/26/2020
1443380,VISTA CATH XB3.5 6FR,175.63,3/26/2020
1443388,XCIENCE STNT2.75X15 ,7687.5,3/26/2020
1443396,CATHETER 2X20MM     ,895.83,3/26/2020
1443404,FLEXOR SHEATH 6-35  ,287.5,3/26/2020
1443412,VIPERSLIDE LUBRICANT,350,3/26/2020
1443420,DIAMONDB 1.25MMX145 ,14145.83,3/26/2020
1443428,ARMADA CATH 5X20MM  ,1125,3/26/2020
1443436,VASC BAND HEMOSTAT  ,81.25,3/26/2020
1443444,NAVICROSS ANGLE TIP ,902.5,3/26/2020
1443452,CATHF5INFJL3.5X100CM,34.17,3/26/2020
1443460,GLIDESHEATH 5F RADIA,239.17,3/26/2020
1443468,ARMCATH6X120MMX130CM,645.83,3/26/2020
1443476,STNT8X29MMX135CMOMNI,4145.83,3/26/2020
1443484,BRACHIAL DRAPE      ,6.92,3/26/2020
1443492,NAVI X ANG TIP 150CM,902.5,3/26/2020
1443500,VASCBANDHEMSTXLNG29C,81.25,3/26/2020
1443508,ARM 18 CATH 6X100MM ,1125,3/26/2020
1443509,FORTIFY ASURRA ICD  ,74770.83,3/26/2020
1443510,DURATALEAD7120Q/65  ,16666.67,3/26/2020
1443511,TENDRILLEAD2088TC/52,2395.83,3/26/2020
1443512,TENDRILLEAD2088TC/58,2395.83,3/26/2020
1443513,ASSURITYMRIPACEMAKER,24091.67,3/26/2020
1443514,TERUM 7FR SHEATH 2.5,40.42,3/26/2020
1443515,VISTACATH3.5X1006FR ,175.63,3/26/2020
1443516,COOK NEEDLE 7CM18GA ,15,3/26/2020
1443517,CORDISGWIRE150CM.035,28.96,3/26/2020
1443518,ABBOTTREKCATH2MM15MM,895.83,3/26/2020
1443519,GLIDEWR3CMX260CM.035,215.21,3/26/2020
1443520,DURATA LEAD 7121Q/65,16666.67,3/26/2020
1443521,GUIDEWIREABB.014 190,354.17,3/26/2020
1443522,VISTACATHAMPGUIDE6FR,175.63,3/26/2020
1443523,ABBOTREKCATH2.5X15MM,895.83,3/26/2020
1443524,ABBOTTXSTNT3MMX38MM ,7687.5,3/26/2020
1443525,ABBOTTXSTENT3.5X23MM,7687.5,3/26/2020
1443526,TRUMOANGGWIR.035260C,215.21,3/26/2020
1443527,REGALIAXS10GUIDEW300,625,3/26/2020
1443528,ARMCATH5X200MMX135CM,1000,3/26/2020
1443529,ARMCATH3X60MMX150CM ,1125,3/26/2020
1443530,ABBOTTXSTNT2.25X38MM,7687.5,3/26/2020
1443531,MERIT PACEMAKER PACK,234.29,3/26/2020
1443532,MERIT6FULT125CMGCATH,76.54,3/26/2020
1443533,COPILOT VALVE ABBOTT,83.33,3/26/2020
1443534,ABBOTTREKCATH2MM30MM,895.83,3/26/2020
1443535,ABBOTTREKNC 2.75X12 ,895.83,3/26/2020
1443536,ABBOTTREKNC2.5X12   ,895.83,3/26/2020
1443537,VISTACATHXBLAD46FR  ,175.63,3/26/2020
1443538,XIENCESTNT2.75X12MM ,7687.5,3/26/2020
1443539,ABBOTTREK2.25X15MM  ,895.83,3/26/2020
1443540,NORIUMDRILLABLEPUTTY,1362.01,3/26/2020
1443541,NORIUMDELIVERYNEEDLE,107.25,3/26/2020
1443542,BT2000 MANIFOLD KIT ,67.92,3/26/2020
1443543,ACISTCVIDELSYSTEM   ,100.63,3/26/2020
1443544,ACISTSYRNGEANGIOKIT ,89.17,3/26/2020
1443545,CORDISJWIRE5FR65CM  ,62.29,3/26/2020
1443546,CORDIINFCATH5FJR4100,34.17,3/26/2020
1443547,CORDISANDROIT6FR100C,175.63,3/26/2020
1443548,ABBOTTREKCATH2MM15  ,895.83,3/26/2020
1443549,COOKXCATHCXC4.8-3.7 ,558.33,3/26/2020
1443550,ARMADACATH3MM150MM  ,1541.67,3/26/2020
1443551,VISTACATHMPA16FR    ,175.63,3/26/2020
1443552,MEDTXHWK1 6F3MM7 5.9,13888.92,3/26/2020
1443553,INFINITIJRF53.5100CM,34.17,3/26/2020
1443554,ARMADPTA18 4X6MM150C,1125,3/26/2020
1443555,LP EXTRACT CATH 6FR ,1370.83,3/26/2020
1443556,XIENCE SIERRA 3X15MM,7687.5,3/26/2020
1443557,CARDINALPACEMAKERPAK,154.08,3/26/2020
1443558,ABBOTREKCATH2MMX20MM,895.83,3/26/2020
1443559,ABBOTREKCATH3MMX20MM,895.83,3/26/2020
1443560,PACEL CATH RT HRTCRV,341.25,3/26/2020
1443561,HERTRAILCATHTIG4-6FR,350,3/26/2020
1443562,XIENCE SIERA3.5X28MM,7687.5,3/26/2020
1443563,ABBOTREKNC 3.5X20MM ,895.83,3/26/2020
1443564,XIENCESIERRA3.5X15MM,7687.5,3/26/2020
1443565,ARMADACATH3MMX150CM ,1125,3/26/2020
1443566,CATH PACK HEART CARD,169.96,3/26/2020
1443567,GUIDEWIRE ANGLED.035,289.58,3/26/2020
1443568,CATHINF F5AL1 100CM ,34.17,3/26/2020
1443569,TERTRQ 6FRTIG4 110CM,160.42,3/26/2020
1443570,PRIMATRIX DISC 14MM ,450,3/26/2020
1443571,PRIMATRIX DISC 18MM ,350.21,3/26/2020
1443572,PRIMATRIX MESHED 3X3,100,3/26/2020
1443573,PRIMATRIX AG 4X4 CM ,62.5,3/26/2020
1443574,CATHULT1 .46 110CM  ,382.71,3/26/2020
1443575,ARMCATH 3X80MMX150CM,1541.67,3/26/2020
1443576,COOKCATH 2.3FR150CM ,770.96,3/26/2020
1443577,MERITPIG 5FR 110CM  ,2142.92,3/26/2020
1443578,CORDISINF5FR MULTI  ,2734.38,3/26/2020
1443579,GLIDESHEATH 5F 10CM ,5979.17,3/26/2020
1443580,COOKMICROPUNT4F7CM  ,111.08,3/26/2020
1443581,GLIDECATH 4FR 150CM ,1055.21,3/26/2020
1443582,OMNISTENT9X29MMX80CM,4145.83,3/26/2020
1443583,LIFESTNT6X26MM135CM ,9791.67,3/26/2020
1443584,ARMCATH35PT7X40M135C,645.83,3/26/2020
1443585,ARMCATH35PT9X40MX135,645.83,3/26/2020
1443586,TENDRILLEAD2088TC/46,2395.83,3/26/2020
1443587,DURATA LEAD 7120Q/58,16666.67,3/26/2020
1443588,CORDINFCATH5FAL2 100,34.17,3/26/2020
1443589,CORDINFCATH5FIM100CM,34.17,3/26/2020
1443590,COOKGUIDEWRE.035 260,600,3/26/2020
1443591,TERUMOANGLGLIDE180CM,171.46,3/26/2020
1443592,ASAGUIDEWIRXS20X300C,3125,3/26/2020
1443593,CSIVIPERWIREADV325  ,812.5,3/26/2020
1443594,ARMCAT14PTA2X100X150,1541.67,3/26/2020
1443595,MEDTRBALCATH5X80X120,3312.5,3/26/2020
1443596,ABBOTVISSTNT4X18    ,3750,3/26/2020
1443597,CARDINALDRAPENEONATA,10.43,3/26/2020
1443598,CORINFCATHF5MOD100CM,34.17,3/26/2020
1443599,MERIT DISP BASIN    ,200,3/26/2020
1443600,TERSHEATH4FR2.5CMDIA,427.31,3/26/2020
1443601,DRAWTEX EDEMA WRAP  ,33,3/26/2020
1443602,RESTORE URGOTUL2X2  ,6,3/26/2020
1443603,ZIMMERBACTISURELAVAG,1400,3/26/2020
1443604,ZIMMARCOMXL36MMRLC  ,2000,3/26/2020
1443605,ZIM FEMHD 36MM+12MM ,2500,3/26/2020
1443606,CORVIST6FXBLAD4.5 GC,175.63,3/26/2020
1443607,ABBOTREKCATH1.5X12MM,895.83,3/26/2020
1443608,ABBOTREKCATH2.5X20MM,895.83,3/26/2020
1443609,ABBTWSPGWRMS.014 300,354.17,3/26/2020
1443610,MER MINISTOP DSPBASI,200,3/26/2020
1443611,TERGWIRERT.014 180CM,416.67,3/26/2020
1443612,EAGLEIPLATIVUS CATH ,3541.67,3/26/2020
1443613,ABBOTREKCATH3MMX8MM ,895.83,3/26/2020
1443614,CSI DB 1.25MMX145CM ,14145.83,3/26/2020
1443615,COOKGWIRE.035X260MM ,179.17,3/26/2020
1443617,TEHRTRLCATHIL3.5 6FR,350,3/26/2020
1443618,ARMCATH 5MMX150MM   ,1000,3/26/2020
1443619,REM DISP CABLE 6'   ,80,3/26/2020
1443620,MERITQWIRE.035X260CM,39.92,3/26/2020
1443621,VISTACATH6FRLCB100CM,175.63,3/26/2020
1443622,XIENCESIERRA2.5X18MM,7687.5,3/26/2020
1443623,ABBTREK3MMX15MM     ,895.83,3/26/2020
1443624,TERGLDSHEATH.021 5FR,252.08,3/26/2020
1443625,CORINFINITILCB100CM ,34.17,3/26/2020
1443626,CORINFINITI5FR100CM ,34.17,3/26/2020
1443627,CORDVISTACATHRCB6FR ,175.63,3/26/2020
1443628,ABBOTT REPOSIT SLEEV,39.17,3/26/2020
1443629,ABBOTREK 2.25X20MM  ,500,3/26/2020
1443630,XIENCESIERA2.75X28MM,7687.5,3/26/2020
1443631,FORTIFYASSURA VRDF4 ,65679.17,3/26/2020
1443632,ABBTREKCATH 2MMX12MM,895.83,3/26/2020
1443633,TERGLIDCATH .010-030,25.83,3/26/2020
1443634,CORDVISTACATHJL46 FR,175.63,3/26/2020
1443635,ABBTREKCATH2.25X20MM,895.83,3/26/2020
1443636,XCIENCSIERA15X2.25MM,7687.5,3/26/2020
1443637,XIENCSIERRA33MM2.5MM,7687.5,3/26/2020
1443638,ABBOTTREK3MM12MM    ,895.83,3/26/2020
1443639,ARMADACATH3MM120MM  ,1541.67,3/26/2020
1443640,XIENCESIERRA4MM15MM ,7687.5,3/26/2020
1443641,ABBULTRASTNT4.5MM18M,2604.17,3/26/2020
1443643,ABBOTREK 4MM 8MM    ,895.83,3/26/2020
1443644,AVSBALOON8FR40CC26CM,3375,3/26/2020
1443645,XIENCSIERRA18MM3.500,7687.5,3/26/2020
1443646,CORDPIG5FSTRAIGHT100,34.17,3/26/2020
1443648,ARCATH2.5MM60MM150CM,1125,3/26/2020
1443649,ABPROSTNT6X100MM135C,4145.83,3/26/2020
1443650,ARMCATH6X60MMX150CM ,1125,3/26/2020
1443651,ARMCATH2X200MMX150CM,1541.67,3/26/2020
1443652,TRUHRTRALCATIL4.06FR,350,3/26/2020
1443653,DURATADEFLEAD65CM   ,12000,3/26/2020
1443654,XIENCESIERRA2.5X12MM,7687.5,3/26/2020
1443656,ABBVISIONSTNT3X28MM ,3750,3/26/2020
1443657,ABBVISIONSTN3.5X12MM,3750,3/26/2020
1443658,ARMCATH2.5MMX120MM  ,1541.67,3/26/2020
1443659,XIENCSIERA3X23MMSTNT,7687.5,3/26/2020
1443660,ARMCATH35 5X40MMX135,645.83,3/26/2020
1443661,ABBTREK2.5X12MM CATH,895.83,3/26/2020
1443662,XIENCESIERRA3.5X38MM,7687.5,3/26/2020
1443663,ARMCATH6X40MMX130CM ,645.83,3/26/2020
1443664,THUNDHANDPIECE5MX35C,2904,3/26/2020
1443665,THUNDHANDPIECE9MX20C,3267,3/26/2020
1443666,XIENCSIERRA3.25X28MM,7687.5,3/26/2020
1443667,QUATRA ASSURA ICD   ,99999.99,3/26/2020
1443668,VISTAMPGIDCAT6FR100C,175.63,3/26/2020
1443669,ANGIOSEALVIP 6FR70CM,937.5,3/26/2020
1443670,ABBOTREKCAT2.25X12MM,895.83,3/26/2020
1443671,CORINFCATHJR46FRJR4 ,25,3/26/2020
1443672,TERSHEATH6FR25CM    ,82.5,3/26/2020
1443673,BRD ULTSCOR BAL5X300,2812.5,3/26/2020
1443674,CORDVISTA JR4 6FR   ,175.63,3/26/2020
1443675,XIENCSIERA2.75X38MM ,7687.5,3/26/2020
1443676,ARMCAT18PTA3X100X150,1125,3/26/2020
1443677,ARMCAT18PTA4X100X150,1125,3/26/2020
1443678,COR ANDROIT6FRX100CM,175.63,3/26/2020
1443679,XIENCESIERA3MMX33MM ,7687.5,3/26/2020
1443680,XIENCESIERA3.25X33MM,7687.5,3/26/2020
1443681,XIENCESIERA2.25X18MM,7687.5,3/26/2020
1443682,OMNISTENT7MMX39MM   ,4145.83,3/26/2020
1443683,THERMDILCATH7FRX110 ,400,3/26/2020
1443684,XIENCESIERA3.25X23MM,7687.5,3/26/2020
1443685,XIENCESIERA3X18MM   ,7687.5,3/26/2020
1443686,CORVISTA3DRC6FR100CM,175.63,3/26/2020
1443687,XIENCESIERA3.25X15MM,7687.5,3/26/2020
1443688,ABBOTREKNC3.5X8MM   ,895.83,3/26/2020
1443689,ARMCATH18 2.5MMX150C,1125,3/26/2020
1443690,ABHITORQGWIRE18X300 ,562.5,3/26/2020
1443691,ARMCATH18 6MMX200MM ,1125,3/26/2020
1443692,COOKXCATHCXC3.0-1.9 ,558.33,3/26/2020
1443693,XIENCE SIERA2.5X23MM,7687.5,3/26/2020
1443694,XIENCE SIERA4MMX23MM,7687.5,3/26/2020
1443695,XIENCE SIERA2.5X28MM,7687.5,3/26/2020
1443696,ARMCATH35 6X60MM    ,645.83,3/26/2020
1443697,DURATA MRI LEADS PR ,16666.67,3/26/2020
1443698,COOKADV18LOWPROFBALL,1229.17,3/26/2020
1443700,XIECESIERA3.25X18MM ,7687.5,3/26/2020
1443701,COOKZILVERDES6X140MM,9979.17,3/26/2020
1443702,ARMCATH18PTA3X200MM ,1125,3/26/2020
1443703,COOKZILVERDES6X80MM ,7479.17,3/26/2020
1443704,ARMCATH35PTA6X120MM ,645.83,3/26/2020
1443705,TERDESTSHEATH90CM6FR,488.54,3/26/2020
1443706,CORFRNTRUNERCAT6F100,3000,3/26/2020
1443707,CORIS MICROGUIDE CAT,450,3/26/2020
1443708,ARMADA35CAT6MMX200MM,1000,3/26/2020
1443709,TELEESNAR.035IN10MM ,2026,3/26/2020
1443710,TELEESNARE.035IN25MM,2026,3/26/2020
1443711,TELMICRSNARE.014 7MM,8899,3/26/2020
1443712,ARMCATH5X150MMX150CM,1125,3/26/2020
1443713,ARMADA18CATH6X40MM  ,1125,3/26/2020
1443714,DBACK5FRX1.5MMX200CM,15837,3/26/2020
1443715,CORVISTACATHXB46FR  ,186,3/26/2020
1443716,CORVSTACATHXBLAD36FR,186,3/26/2020
1443717,ABTREKCATH5MMX15MM  ,570.18,3/26/2020
1443718,OMNISTNT9X19MMX80CM ,4364.04,3/26/2020
1443719,OMNISTNT7X29MMX80CM ,4364.04,3/26/2020
1443720,OMNISTNT8X29MMX80CM ,4364.04,3/26/2020
1443721,OMNISTNT6X29MMX135CM,4364.04,3/26/2020
1443722,XIENCESIERA2.25X23MM,5263.16,3/26/2020
1443723,COOKRODRUNERGWIRE35F,198.23,3/26/2020
1443724,INFCATH6FRJL3.5100CM,180,3/26/2020
1443726,BSTSCATH6FR100CMART3,207.18,3/26/2020
1443727,ABTREKCATH2.5MMX30MM,570.18,3/26/2020
1443728,XIENCSIERA2.5MMX15MM,5263.16,3/26/2020
1443729,ABTREKCATH3MMX30MM  ,570.18,3/26/2020
1443730,ABTREKCATH3MMX15MM  ,570.18,3/26/2020
1443731,COOKCXISUPCATH2.3-14,815,3/26/2020
1443732,ARMCATH5X80MMX135CM ,683,3/26/2020
1443733,ABBOMNISTENT8MMX59MM,4300,3/26/2020
1443734,ABBOMNISTENT8MMX19MM,4300,3/26/2020
1443735,SPIDREMBFILTR070-320,4189,3/26/2020
1443736,SPIDREMBFILTR060-320,4189,3/26/2020
1443737,XIENCESIERA4MMX12MM ,5290,3/26/2020
1443738,XIENCESIERA3.5X33MM ,5290,3/26/2020
1443739,VISTACATH3.5 8FR    ,186,3/26/2020
1443740,ULTRSCORBALL6X100MM ,2975,3/26/2020
1443741,TR BAND LARGE       ,850,3/26/2020
1443742,TERHRTRAILCATHIR26FR,370,3/26/2020
1443743,XIENCESIERA4MMX28MM ,5290,3/26/2020
1443744,TERUPINCLESHEATH8FR ,995,3/26/2020
1443745,VIBANSTNT8MMX15CM8FR,18467,3/26/2020
1443746,VIBANSTNT8MMX10CM8FR,16528,3/26/2020
1443747,LIFSTNT7X100MMX135CM,3855,3/26/2020
1443748,T8FRANGIOSEALSTS.035,925.11,3/26/2020
1443749,COOKFLEXSHEATH6X90CM,450,3/26/2020
1443750,BARD16FRFOLEYCATHETE,250,3/26/2020
1443751,ZLVRSTNT8MMX40X125CM,3525,3/26/2020
1443752,ARMCATH2X80MMX150CM ,1630,3/26/2020
1443753,XIENCESIERA3.5X8MM  ,5290,3/26/2020
1443754,BDULTRSCRBALOON5X200,2975,3/26/2020
1443755,ABBQUADRAASSURICD   ,99999.99,3/26/2020
1443756,HITRQGWIRE.014X300CM,595,3/26/2020
1443757,CORDMULTI6FRJL43DRCP,1156,3/26/2020
1443758,CORDIACATH6FJL4100CM,180,3/26/2020
1443759,CORCATH6FR3DRC100CM ,108,3/26/2020
1443760,CORD6FRPIG145 100CM ,180,3/26/2020
1443761,ABBOTTREKNC4MMX15MM ,573,3/26/2020
1443762,XIENCESIERA4MMX33MM ,5290,3/26/2020
1443763,ECLIPBOOTDRESS24X28 ,660,3/26/2020
1443764,WOLVRCUTBALLOON2.5X6,3350,3/26/2020
1443765,WOLVCUTBALLOON3X6   ,3350,3/26/2020
1443766,WOLVCUTBALLOON3.25X6,3350,3/26/2020
1443767,WOLVCUTBALLOON4X6MM ,3350,3/26/2020
1443768,WOLVCUTBALLOON2.5X10,3350,3/26/2020
1443769,WOLVCUTBALLOON3X10  ,3350,3/26/2020
1443770,WOLVRCUTBALON3.25X10,3350,3/26/2020
1443771,WOLVRCUTBAL4X10     ,3350,3/26/2020
1443772,ARMCATH7MM60MM135CM ,683,3/26/2020
1443773,LIFSTNT7MM60MM135CM ,3304,3/26/2020
1443774,ARM CATH 6MMX150MM  ,1057,3/26/2020
1443775,ABTREKCATH2.25X30MM ,573,3/26/2020
1443776,XIENCESIERRA3MMX8MM ,5286,3/26/2020
1443777,TERUJOCKYRADIAL110CM,848,3/26/2020
1443778,XIENCESIERA3MMX12MM ,5286,3/26/2020
1443779,CORVISCATHJL3.5 6FR ,185.68,3/26/2020
1443780,CORCATH100CM6FRJR4VS,185.68,3/26/2020
1443781,CELT CLOSURE DEV    ,4956,3/26/2020
1443782,LIFSTNT6MM150MM135CM,4163,3/26/2020
1443783,ABABSPRO6MM10MM80CM ,4824,3/26/2020
1443784,ARMCAT3510MM40MM135C,683,3/26/2020
1443785,BRDLUTNIX5FR5MM220MM,8700,3/26/2020
1443786,ABCONECTWRE300CM250T,2974,3/26/2020
1443787,TERRUNTHRU.014 180CM,2863,3/26/2020
1443788,ABBOTTREK 2.75X8MM  ,573,3/26/2020
1443789,ABBOTTREK3MMX12MM   ,573,3/26/2020
1443790,XIENCESIERA8MMX2.75M,3943,3/26/2020
1443791,MERITNQWIR.035 180CM,442,3/26/2020
1443792,ABSOLTEPRO6X80MM80CM,4383,3/26/2020
1443793,ABBOTTREK 4X12MM    ,573,3/26/2020
1443794,LIFSTREAM7MMX26MMSTN,10352,3/26/2020
1443795,ABBGWIRE190CM.014BMW,374.45,3/26/2020
1443796,LIFSTREMSTNT5MMX37MM,10352,3/26/2020
1443798,ULTI 6FR110CM CATH  ,80.93,3/26/2020
1443799,BRDLUTONCATH5X60MM  ,5287,3/26/2020
1443800,XIENCSIERST3.5X12MM ,5287,3/26/2020
1443801,WIRELESS PROBE COVER,39.82,3/26/2020
1443802,TERANGWIRE.035 150CM,675,3/26/2020
1443803,ARMCATH35 7X80X135  ,683,3/26/2020
1443804,CORDGWIRE.025 150CM ,153,3/26/2020
1443805,XIENCSIERA33MM2.75MM,5287,3/26/2020
1443806,ABTREKCATH1.2MMX15MM,950,3/26/2020
1443807,ABTREKCATH1.5MMX15MM,950,3/26/2020
1443808,TREKCATH4MMX15MM    ,573,3/26/2020
1443809,HERCULNKDESTNT5MM15M,4824,3/26/2020
1443810,CORGUIDCATH5FR8CM   ,330,3/26/2020
1443811,ABHITORQUE.014X300CM,375,3/26/2020
1443812,CSIDIA 1.25MM 60CM  ,15000,3/26/2020
1443813,ARMCAT 7X100MMX135CM,683,3/26/2020
1443814,ARMCAT2.5X40MMX150CM,1190,3/26/2020
1443815,TELESUPERCATH120.014,1977.97,3/26/2020
1443816,ARMCAT14 2X60MMX150C,1190,3/26/2020
1443817,ABVISION STNT4MM23MM,2423,3/26/2020
1443818,MINAMO WIRE 190CM   ,1762.11,3/26/2020
1443819,CHOCO5X120X120 BALLO,3502.2,3/26/2020
1443820,ARM35 8X20MMX135CM  ,682.82,3/26/2020
1443821,LIFESTNT6MMX58MM    ,10352.42,3/26/2020
1443822,MPA1 100CM 5FR CATH ,743.39,3/26/2020
1443823,PRONTOV4EXTCATH5.5FR,1449.34,3/26/2020
1443824,HEARTRAILCATHIR1 6FR,370.04,3/26/2020
1500024,ST JUDE'S MW (NYS/TC,56,3/26/2020
1500115,ORAJEL BABY         ,15,3/26/2020
1500123,VASELINE PETROLEUM J,8,3/26/2020
1500206,LUMIGAN 0.03% EYE DR,388,3/26/2020
1500222,REMOVAL INGROWN TOE ,83,3/26/2020
1500305,ISOUVE 300-100ML    ,0.4,3/26/2020
1500313,ISOVUE-300 150ML    ,0.4,3/26/2020
1500347,SHORT ARM SPLINT    ,31,3/26/2020
1500388,GEODON 20MG CAPSULE ,72.7,3/26/2020
1500453,CLSD TRMT PHALANGEAL,138,3/26/2020
1500537,ERYTHROMYCIN EYE OIN,34.1,3/26/2020
1500560,PROAMATINE 10 MG TAB,15,3/26/2020
1500693,LEVOBUNOLOL 0.5% OPT,76,3/26/2020
1500727,LACTULOSE 10GM/15ML ,50,3/26/2020
1500750,CHLORAL HYDRATE 500M,10,3/26/2020
1500834,NEORAL 100MG GELATIN,21,3/26/2020
1500842,COLYTE SOLUTION ONE ,44,3/26/2020
1500859,SODIUM CHLORIDE 0.9%,12.05,3/26/2020
1500933,POTASSIUM CL 20MEQ/1,14,3/26/2020
1500966,PHENYLEPHRINE 10% OP,147.45,3/26/2020
1501050,DETUSSIN LIQUID     ,10,3/26/2020
1501063,TRIAMCINOLONE 0.1% C,47.1,3/26/2020
1501071,TRIAMCINOLONE 0.1% O,43.1,3/26/2020
1501139,PLASMA-LYTE 56/DEXTR,35.75,3/26/2020
1501295,AEROCHAMBER W/MASK-S,94.05,3/26/2020
1501386,DALLERGY TABLET     ,5,3/26/2020
1501493,S-2 2.25% SOLUTION  ,4.95,3/26/2020
1501519,COMTAN 200MG TABLET ,15,3/26/2020
1501584,THRIMETHOBENZAMIDE 2,1,3/26/2020
1501717,NEXIUM 20MG CAP     ,33.55,3/26/2020
1501733,EUCERIN CREAM 120GM ,21,3/26/2020
1501790,GEODON 20MG VIAL    ,95.53,3/26/2020
1501915,PROCRIT 4000 U/ML VI,97.08,3/26/2020
1501931,INSULIN R 100U/ML   ,3.95,3/26/2020
